ID,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
5251,550.3,592.9,545.2,457.9,380.0
5252,449.7,499.4,421.4,378.1,280.0
5253,477.2,588.0,481.8,477.5,560.0
5254,478.4,537.6,419.8,437.2,360.0
5255,526.5,622.9,532.6,650.8,580.0
5256,455.1,407.9,506.9,576.9,360.0
5257,529.3,641.4,598.0,517.7,800.0
5258,402.8,471.8,484.5,480.0,360.0
5259,521.7,488.0,512.4,408.1,600.0
5260,551.2,604.3,594.2,525.9,540.0
5261,538.5,627.5,555.0,487.9,680.0
5262,440.7,590.7,529.1,448.2,300.0
5263,506.6,604.0,497.1,416.3,440.0
5264,446.9,425.9,484.7,564.0,500.0
5265,366.2,419.9,386.6,479.8,0.0
5266,468.6,600.8,533.6,375.7,300.0
5267,478.3,596.3,497.7,583.8,500.0
5268,565.3,636.3,596.3,505.3,600.0
5269,642.2,658.1,588.7,712.4,620.0
5270,483.7,456.1,448.5,461.4,360.0
5271,409.7,598.6,481.0,560.2,360.0
5272,737.2,682.1,648.4,829.4,900.0
5273,463.1,619.6,564.1,432.2,520.0
5274,488.9,503.2,563.3,433.2,600.0
5275,665.3,697.6,691.5,734.2,620.0
5276,376.0,526.2,521.9,591.7,560.0
5277,473.6,628.4,594.2,447.1,840.0
5278,441.2,408.4,468.8,461.1,240.0
5279,729.3,718.9,650.1,776.7,900.0
5280,655.8,683.3,630.4,713.0,940.0
5281,567.1,655.4,597.0,491.1,740.0
5282,510.3,587.0,589.0,521.8,620.0
5283,516.1,509.4,444.9,443.7,580.0
5284,594.9,672.2,598.0,671.0,820.0
5285,480.6,557.3,426.6,373.6,400.0
5286,687.5,710.3,685.4,666.6,860.0
5287,506.8,610.2,600.8,536.9,560.0
5288,607.2,634.8,613.2,600.9,760.0
5289,425.8,516.1,544.0,469.0,560.0
5290,498.9,519.9,470.5,453.0,360.0
5291,436.8,459.8,524.1,554.5,340.0
5292,491.1,625.3,579.8,495.1,620.0
5293,515.6,649.6,585.0,531.1,340.0
5294,458.7,478.2,465.3,377.0,340.0
5295,614.0,587.7,522.6,700.5,900.0
5296,503.9,675.2,660.9,473.5,700.0
5297,443.9,540.0,453.3,458.6,540.0
5298,435.7,628.3,511.4,375.3,680.0
5299,561.5,630.8,613.3,596.1,560.0
5300,399.8,495.6,403.5,427.6,320.0
5301,464.0,516.4,530.6,623.4,560.0
5302,517.4,475.4,466.7,499.1,280.0
5303,425.1,497.0,443.3,438.8,460.0
5304,471.0,500.5,514.3,478.5,320.0
5305,512.6,652.4,602.0,668.0,680.0
5306,491.8,421.6,438.1,439.1,520.0
5307,454.3,578.8,578.6,451.0,480.0
5308,523.7,630.6,573.7,692.6,740.0
5309,417.7,512.0,502.4,548.0,360.0
5310,471.6,606.3,604.6,505.2,360.0
5311,541.2,624.5,545.3,639.1,580.0
5312,559.0,555.5,644.8,508.9,380.0
5313,439.0,590.1,478.8,517.5,480.0
5314,454.0,537.3,518.5,581.0,520.0
5315,612.4,689.5,616.6,706.4,880.0
5316,488.3,558.2,486.5,539.7,400.0
5317,444.8,622.1,512.3,589.2,520.0
5318,622.3,681.2,681.0,665.0,880.0
5319,509.8,611.3,553.2,659.7,840.0
5320,489.1,561.3,448.2,451.4,600.0
5321,618.9,696.1,618.3,722.7,780.0
5322,509.3,639.4,577.3,612.8,360.0
5323,517.8,665.1,668.1,526.6,680.0
5324,546.8,650.8,596.3,645.0,660.0
5325,547.4,590.4,528.5,523.6,520.0
5326,481.8,607.3,544.6,474.5,360.0
5327,396.3,499.2,549.0,571.8,700.0
5328,646.6,690.6,607.9,668.8,720.0
5329,485.7,656.4,600.0,557.7,600.0
5330,454.0,482.9,480.2,617.9,300.0
5331,473.0,506.4,505.5,421.8,440.0
5332,465.3,485.8,489.5,614.7,400.0
5333,424.5,474.9,543.9,522.0,400.0
5334,477.7,570.7,476.4,457.9,460.0
5335,579.2,529.7,429.6,568.0,360.0
5336,436.9,575.7,549.2,579.2,340.0
5337,576.2,440.0,510.5,562.3,560.0
5338,523.3,546.5,517.8,539.6,580.0
5339,404.9,419.8,436.2,384.4,400.0
5340,416.9,468.5,407.6,415.9,360.0
5341,494.1,540.8,547.8,543.1,480.0
5342,500.9,581.8,533.4,632.5,860.0
5343,522.5,644.6,636.9,477.6,720.0
5344,438.2,483.2,546.9,614.5,660.0
5345,435.3,626.6,489.8,450.7,320.0
5346,438.6,474.1,528.0,505.7,360.0
5347,484.6,593.7,539.6,532.0,500.0
5348,458.8,649.6,618.5,668.8,740.0
5349,416.5,542.4,464.0,484.0,600.0
5350,612.8,680.7,619.1,578.3,920.0
5351,501.4,583.9,570.2,480.0,440.0
5352,414.0,436.0,420.9,442.8,260.0
5353,449.3,488.9,528.4,414.3,320.0
5354,432.4,572.5,586.2,684.3,440.0
5355,495.7,578.9,477.6,564.4,0.0
5356,557.8,676.0,629.3,607.7,680.0
5357,558.9,603.7,561.1,479.7,560.0
5358,377.8,505.9,425.6,523.6,360.0
5359,421.8,509.6,437.9,502.5,280.0
5360,422.3,596.6,481.3,433.0,460.0
5361,513.7,629.1,583.8,705.0,680.0
5362,369.6,507.1,492.6,434.3,0.0
5363,427.0,413.8,372.3,389.8,300.0
5364,417.6,462.3,542.7,587.7,540.0
5365,424.0,540.3,413.9,454.5,340.0
5366,536.0,504.4,539.7,520.3,560.0
5367,476.1,560.6,484.8,546.2,260.0
5368,380.7,467.9,446.4,561.7,0.0
5369,417.7,507.4,510.7,403.4,560.0
5370,472.4,567.5,505.6,537.9,320.0
5371,574.3,630.4,575.7,640.9,800.0
5372,462.5,481.4,438.7,431.8,360.0
5373,554.2,661.7,654.5,718.3,780.0
5374,395.3,431.0,443.1,436.4,360.0
5375,528.2,473.4,462.7,562.7,560.0
5376,428.6,521.0,509.2,412.4,520.0
5377,427.8,581.0,472.4,446.0,360.0
5378,461.5,491.4,500.8,534.6,320.0
5379,430.1,477.6,475.1,490.8,460.0
5380,596.0,621.5,590.3,445.3,360.0
5381,418.5,525.4,421.5,432.0,360.0
5382,462.6,476.8,493.5,522.3,320.0
5383,505.9,556.6,464.8,517.8,620.0
5384,606.1,673.6,655.1,473.1,720.0
5385,602.0,542.1,527.9,471.2,540.0
5386,614.8,652.6,597.9,432.0,740.0
5387,557.0,671.3,611.4,687.5,900.0
5388,460.4,558.7,452.6,560.8,380.0
5389,513.0,455.0,573.6,490.2,480.0
5390,557.2,566.2,508.2,440.0,400.0
5391,571.3,648.3,590.8,517.8,760.0
5392,501.0,610.3,517.7,510.3,500.0
5393,428.5,476.0,497.1,600.2,800.0
5394,497.3,590.3,568.0,526.8,620.0
5395,544.9,584.4,576.9,706.0,840.0
5396,416.8,596.6,517.8,563.3,600.0
5397,530.8,638.0,523.9,665.9,620.0
5398,537.1,615.4,545.5,616.5,340.0
5399,520.3,672.9,590.1,615.6,700.0
5400,405.8,530.7,481.0,601.9,0.0
5401,416.6,594.4,568.6,547.8,360.0
5402,479.7,641.3,609.8,470.4,620.0
5403,516.9,580.0,489.2,522.5,320.0
5404,503.2,524.2,549.6,527.4,560.0
5405,542.7,567.8,534.0,495.8,360.0
5406,500.9,634.6,579.4,478.6,500.0
5407,415.2,474.1,502.0,475.9,640.0
5408,521.0,620.6,559.9,399.7,400.0
5409,522.3,682.9,650.1,679.5,380.0
5410,498.7,563.1,536.5,470.6,360.0
5411,565.6,611.2,587.0,425.6,580.0
5412,582.8,653.3,684.1,640.6,780.0
5413,486.4,603.6,543.9,587.2,380.0
5414,564.9,665.5,655.9,543.9,560.0
5415,452.3,545.4,503.0,584.3,540.0
5416,381.9,495.3,511.6,548.6,240.0
5417,503.9,626.2,563.5,437.9,620.0
5418,605.3,646.7,615.9,703.2,800.0
5419,419.3,587.4,518.5,431.4,580.0
5420,436.6,530.6,472.9,545.2,520.0
5421,425.6,478.5,411.9,408.2,280.0
5422,578.6,661.7,650.4,663.0,560.0
5423,536.6,633.5,594.5,560.4,700.0
5424,448.1,523.7,469.4,478.0,360.0
5425,522.4,651.1,589.9,458.8,720.0
5426,475.9,537.3,574.0,525.1,600.0
5427,389.1,513.8,495.8,469.2,520.0
5428,443.3,544.1,528.9,482.5,600.0
5429,420.2,560.2,552.6,497.2,540.0
5430,632.3,650.1,651.7,736.4,600.0
5431,565.1,546.9,546.7,590.0,560.0
5432,670.6,665.1,677.4,745.9,440.0
5433,404.4,590.3,598.9,489.9,580.0
5434,506.6,594.9,568.2,589.3,520.0
5435,467.7,528.7,516.4,417.9,380.0
5436,485.9,618.3,527.0,535.5,260.0
5437,493.7,626.6,527.0,522.4,540.0
5438,487.5,507.3,550.1,371.1,360.0
5439,434.3,572.6,472.4,397.9,280.0
5440,565.0,659.9,611.0,601.4,740.0
5441,517.2,522.2,526.9,537.5,340.0
5442,573.3,583.5,529.7,512.2,380.0
5443,626.8,676.1,597.5,566.8,920.0
5444,491.4,605.4,574.3,553.6,600.0
5445,487.2,651.4,548.0,565.3,580.0
5446,458.6,646.1,601.8,695.3,720.0
5447,468.3,633.0,541.7,599.3,320.0
5448,528.1,449.2,399.1,425.6,240.0
5449,650.6,618.9,584.6,797.2,740.0
5450,549.9,716.3,633.5,669.8,380.0
5451,428.5,587.9,515.1,430.7,360.0
5452,527.9,533.4,523.8,532.0,600.0
5453,608.9,674.6,607.2,703.5,640.0
5454,529.8,653.1,548.5,519.1,660.0
5455,592.1,658.4,591.9,742.5,700.0
5456,420.6,603.6,592.6,579.2,400.0
5457,441.3,608.4,560.3,464.3,500.0
5458,402.7,427.6,388.6,538.8,320.0
5459,410.2,557.6,516.7,519.1,420.0
5460,492.4,511.8,491.8,530.5,600.0
5461,428.5,553.6,489.6,582.5,320.0
5462,474.1,604.4,569.4,556.8,380.0
5463,600.1,597.9,554.8,558.5,600.0
5464,620.0,687.7,600.2,718.7,820.0
5465,531.5,600.9,552.0,422.7,400.0
5466,614.1,656.2,594.6,594.2,660.0
5467,567.1,634.9,598.9,722.9,680.0
5468,434.6,524.2,473.5,404.1,280.0
5469,482.5,442.9,476.5,505.4,380.0
5470,479.1,512.1,510.4,506.7,620.0
5471,468.0,599.7,531.3,653.6,360.0
5472,445.2,573.5,503.1,648.7,540.0
5473,442.4,584.8,461.5,526.0,400.0
5474,474.6,583.5,605.9,559.0,600.0
5475,527.5,608.2,534.3,612.0,520.0
5476,460.4,597.1,583.6,595.1,560.0
5477,409.9,535.3,464.0,513.8,340.0
5478,459.5,421.5,405.4,554.2,580.0
5479,438.9,584.3,571.0,494.2,440.0
5480,459.8,536.6,484.2,392.8,360.0
5481,485.1,607.4,446.3,440.3,600.0
5482,392.7,586.3,450.9,455.0,500.0
5483,586.2,623.9,606.1,699.8,760.0
5484,737.8,685.2,661.6,777.5,880.0
5485,609.2,680.4,692.6,762.2,940.0
5486,409.3,411.6,412.1,476.2,300.0
5487,569.9,657.2,598.9,714.3,620.0
5488,526.6,643.1,589.3,580.9,720.0
5489,549.2,581.0,512.5,542.5,480.0
5490,471.9,564.2,510.3,560.4,300.0
5491,602.6,672.3,532.9,668.8,580.0
5492,497.6,594.8,570.9,616.8,620.0
5493,418.9,583.3,500.4,420.4,520.0
5494,475.4,578.6,493.9,549.6,680.0
5495,563.2,494.4,556.9,573.2,520.0
5496,463.2,513.9,472.5,510.8,560.0
5497,470.4,594.4,581.8,610.3,840.0
5498,524.8,569.6,547.4,527.1,620.0
5499,545.1,629.5,606.0,551.2,580.0
5500,529.2,517.5,477.2,455.7,500.0
5501,454.7,625.7,515.0,688.5,420.0
5502,376.8,502.6,495.1,553.1,680.0
5503,514.5,600.8,565.2,563.3,600.0
5504,494.2,571.5,521.8,453.9,340.0
5505,562.6,655.8,533.1,658.0,700.0
5506,541.9,631.9,563.8,647.7,520.0
5507,607.1,621.6,627.2,662.7,620.0
5508,499.6,599.4,582.7,486.5,560.0
5509,554.2,623.9,615.5,539.0,760.0
5510,453.8,570.8,504.3,467.6,540.0
5511,441.8,459.8,464.7,443.1,360.0
5512,433.4,550.3,515.8,555.7,600.0
5513,419.5,418.6,480.9,422.3,460.0
5514,538.3,634.5,566.7,636.0,340.0
5515,413.2,506.8,511.7,538.8,360.0
5516,535.2,615.9,547.9,401.0,600.0
5517,480.0,645.8,570.9,454.1,440.0
5518,497.8,575.5,546.5,534.8,380.0
5519,488.3,588.8,474.6,575.4,600.0
5520,505.8,550.8,475.2,511.2,380.0
5521,516.8,403.9,399.9,426.5,280.0
5522,420.6,447.6,527.7,495.4,0.0
5523,582.1,674.8,611.3,725.4,700.0
5524,414.6,474.9,469.9,508.9,400.0
5525,461.1,608.6,432.2,511.8,360.0
5526,465.6,573.0,386.6,455.9,320.0
5527,418.4,480.1,476.1,577.4,340.0
5528,574.5,662.4,612.8,645.5,840.0
5529,533.3,555.0,515.0,464.6,480.0
5530,456.1,635.7,570.9,646.8,440.0
5531,636.0,690.7,624.3,754.1,920.0
5532,450.3,651.8,577.7,520.8,700.0
5533,554.5,618.8,541.7,544.1,520.0
5534,495.5,613.2,502.6,525.9,640.0
5535,419.3,531.1,360.2,502.6,0.0
5536,510.1,552.2,518.5,484.5,640.0
5537,492.5,500.9,599.4,604.9,860.0
5538,562.8,668.0,622.7,736.4,320.0
5539,445.8,511.8,475.7,390.0,340.0
5540,449.1,638.3,592.2,498.4,500.0
5541,431.9,603.9,504.3,381.4,480.0
5542,581.5,627.9,585.4,711.8,560.0
5543,482.8,576.3,529.5,543.9,600.0
5544,508.2,539.7,527.8,510.3,780.0
5545,472.4,460.6,509.4,515.4,360.0
5546,402.1,463.7,503.7,484.5,540.0
5547,412.9,412.2,454.9,469.5,240.0
5548,411.8,526.7,410.4,505.9,0.0
5549,512.9,641.9,603.5,610.6,680.0
5550,449.0,605.0,500.9,476.9,740.0
5551,620.2,662.5,646.5,698.0,780.0
5552,517.6,476.4,531.7,431.4,360.0
5553,564.3,577.0,561.9,469.0,600.0
5554,461.3,604.4,545.0,419.2,300.0
5555,480.9,630.3,573.3,407.2,480.0
5556,690.4,682.4,629.5,873.8,700.0
5557,425.1,414.1,512.8,524.1,460.0
5558,612.2,659.9,645.8,699.5,700.0
5559,518.3,621.0,558.8,456.8,560.0
5560,569.1,667.5,635.0,633.2,440.0
5561,480.8,431.3,517.9,476.5,560.0
5562,567.3,686.7,634.0,681.4,620.0
5563,546.0,645.6,565.5,549.0,400.0
5564,422.8,617.9,559.9,413.6,480.0
5565,453.8,457.6,454.4,423.3,300.0
5566,697.7,741.2,664.8,836.1,880.0
5567,449.3,539.7,444.5,561.6,480.0
5568,443.8,399.8,456.4,477.9,480.0
5569,374.4,452.1,367.2,410.2,520.0
5570,587.9,656.7,641.4,672.0,700.0
5571,431.1,552.6,434.1,591.5,900.0
5572,537.5,625.7,561.2,515.8,680.0
5573,487.3,623.8,546.2,488.2,780.0
5574,480.1,603.9,446.3,515.8,680.0
5575,558.2,517.7,563.6,457.1,520.0
5576,484.6,501.5,468.9,387.5,540.0
5577,459.6,459.1,402.3,381.0,520.0
5578,556.0,631.7,578.2,607.4,440.0
5579,429.9,494.2,435.1,492.1,300.0
5580,555.9,645.4,563.9,646.0,580.0
5581,457.5,528.2,525.6,595.6,580.0
5582,441.2,540.3,524.4,531.0,500.0
5583,508.0,629.4,584.9,578.1,560.0
5584,503.5,669.2,609.6,680.5,580.0
5585,393.0,602.3,441.2,596.9,320.0
5586,502.0,518.1,521.9,426.7,360.0
5587,488.2,543.3,536.7,490.2,540.0
5588,547.0,578.8,517.9,518.2,440.0
5589,564.8,663.1,597.8,551.7,460.0
5590,437.8,496.0,426.1,473.3,320.0
5591,563.7,631.9,625.0,425.3,580.0
5592,439.6,611.0,562.0,538.9,360.0
5593,498.9,560.1,476.6,453.3,280.0
5594,425.3,525.0,366.4,447.5,300.0
5595,599.1,623.3,505.2,480.5,680.0
5596,415.0,565.6,523.9,408.8,540.0
5597,421.6,478.6,431.5,503.7,340.0
5598,431.7,597.2,530.8,413.5,640.0
5599,512.3,585.3,556.4,549.4,540.0
5600,536.3,646.9,582.1,441.6,440.0
5601,472.2,449.1,502.1,580.9,600.0
5602,389.2,506.4,456.5,518.7,260.0
5603,543.3,617.5,597.1,415.0,640.0
5604,520.2,559.3,493.0,741.8,400.0
5605,476.7,440.1,501.8,403.3,460.0
5606,385.4,461.1,461.5,467.0,420.0
5607,446.6,513.2,369.5,451.6,440.0
5608,587.0,631.8,578.3,554.5,720.0
5609,567.7,642.2,573.8,673.7,680.0
5610,492.6,519.6,558.8,459.4,280.0
5611,380.9,436.8,485.9,379.7,500.0
5612,496.6,519.9,482.9,462.3,600.0
5613,555.3,596.5,601.2,479.4,280.0
5614,491.4,604.6,530.6,517.2,600.0
5615,525.6,481.0,444.3,540.3,520.0
5616,524.2,639.7,623.4,701.0,920.0
5617,440.2,531.1,510.8,534.2,0.0
5618,549.7,567.2,473.1,499.3,720.0
5619,539.6,497.9,540.8,521.6,320.0
5620,690.1,668.2,641.8,737.3,840.0
5621,559.2,647.3,616.9,642.4,660.0
5622,406.0,531.5,410.9,377.7,280.0
5623,462.1,462.7,507.8,379.6,560.0
5624,462.2,606.1,471.0,482.0,360.0
5625,384.8,592.7,588.6,518.6,620.0
5626,429.7,455.2,477.7,436.2,400.0
5627,429.5,552.5,559.7,734.6,720.0
5628,394.3,432.7,388.8,526.8,500.0
5629,434.7,590.4,428.6,468.2,420.0
5630,478.5,566.5,477.2,430.3,500.0
5631,421.2,545.6,529.1,544.8,520.0
5632,674.4,671.8,644.8,725.0,920.0
5633,570.7,581.5,584.8,744.4,880.0
5634,761.4,776.7,660.4,946.5,880.0
5635,481.2,581.6,586.7,522.3,580.0
5636,489.3,444.1,438.4,434.3,320.0
5637,572.7,660.2,600.6,566.8,720.0
5638,719.1,694.2,672.5,820.6,840.0
5639,571.5,656.0,640.1,697.9,640.0
5640,426.2,408.5,442.7,375.0,300.0
5641,509.3,683.1,578.4,734.4,800.0
5642,437.1,642.4,587.8,543.8,480.0
5643,461.7,501.4,443.9,388.3,340.0
5644,445.6,506.8,569.8,508.7,640.0
5645,415.6,402.2,404.9,462.8,320.0
5646,495.9,623.5,557.7,659.0,340.0
5647,561.9,620.1,589.7,710.9,580.0
5648,530.7,650.5,590.3,538.8,440.0
5649,513.7,612.8,592.0,642.1,860.0
5650,431.8,576.6,416.1,477.7,640.0
5651,575.7,628.2,588.5,571.7,540.0
5652,438.9,478.8,428.2,501.0,360.0
5653,475.8,473.0,427.6,452.3,540.0
5654,626.3,662.1,621.4,638.2,700.0
5655,488.7,645.6,616.8,470.8,580.0
5656,610.7,567.9,513.8,683.1,360.0
5657,464.0,583.3,530.4,461.7,600.0
5658,465.4,635.3,604.2,593.1,720.0
5659,531.1,655.5,510.2,643.6,360.0
5660,437.3,554.8,539.8,611.7,340.0
5661,467.4,638.6,571.2,700.4,520.0
5662,575.6,493.6,499.1,543.6,340.0
5663,481.1,502.4,528.9,383.3,440.0
5664,463.1,568.7,526.9,647.3,360.0
5665,566.5,586.6,539.1,486.0,520.0
5666,458.3,581.7,493.8,459.2,420.0
5667,475.6,590.8,460.8,393.8,280.0
5668,455.2,435.4,463.3,372.4,360.0
5669,437.1,566.5,493.0,452.6,340.0
5670,500.4,642.3,502.8,646.7,340.0
5671,448.4,659.0,593.6,474.0,360.0
5672,569.4,615.3,556.6,567.2,540.0
5673,504.0,503.8,547.8,439.2,360.0
5674,400.9,455.5,531.2,552.6,460.0
5675,504.6,615.7,451.1,458.2,480.0
5676,681.1,667.3,589.0,717.2,860.0
5677,596.9,661.5,606.3,505.9,640.0
5678,429.3,613.4,563.8,519.4,580.0
5679,443.0,451.7,450.7,397.5,480.0
5680,510.9,640.1,612.9,526.7,600.0
5681,462.7,425.8,425.8,445.7,0.0
5682,457.5,564.6,510.7,422.3,360.0
5683,554.2,624.4,530.9,475.6,680.0
5684,651.0,670.3,599.3,625.9,800.0
5685,464.9,503.2,468.8,575.0,340.0
5686,544.8,590.6,569.9,624.9,760.0
5687,456.4,534.1,467.6,574.4,300.0
5688,406.4,580.8,549.4,460.4,640.0
5689,387.9,526.8,482.2,476.1,360.0
5690,533.7,546.5,561.1,411.1,460.0
5691,481.0,604.9,539.9,644.4,320.0
5692,428.9,557.8,524.2,587.9,240.0
5693,503.1,540.3,484.5,540.5,520.0
5694,673.1,656.1,633.4,765.5,780.0
5695,418.6,467.7,517.6,400.1,340.0
5696,461.0,577.2,424.8,438.0,300.0
5697,541.1,611.6,486.8,443.6,360.0
5698,422.6,467.0,418.9,382.6,320.0
5699,424.9,587.0,509.6,501.7,580.0
5700,519.4,676.5,600.3,510.5,520.0
5701,427.0,539.9,474.9,426.6,280.0
5702,558.2,529.4,587.6,510.9,740.0
5703,637.2,672.8,606.3,688.7,920.0
5704,470.4,464.3,566.4,578.9,460.0
5705,491.2,611.6,573.5,605.2,560.0
5706,387.8,478.0,477.5,394.5,500.0
5707,588.0,619.1,558.5,624.4,620.0
5708,410.9,404.0,531.4,446.6,260.0
5709,389.2,493.2,413.7,422.5,460.0
5710,549.3,588.4,591.7,440.2,680.0
5711,522.8,427.3,447.4,391.9,0.0
5712,377.5,693.4,627.7,877.9,360.0
5713,508.9,627.3,563.2,453.0,780.0
5714,433.4,411.3,521.8,454.5,460.0
5715,462.6,608.4,466.5,517.2,320.0
5716,515.8,508.1,497.6,392.9,600.0
5717,465.4,560.4,546.9,557.4,580.0
5718,464.8,605.4,464.4,449.2,520.0
5719,386.7,547.1,481.1,506.7,300.0
5720,588.4,654.8,592.9,633.1,860.0
5721,509.5,581.9,470.8,401.7,360.0
5722,430.2,513.2,510.6,529.0,520.0
5723,430.1,509.1,430.7,411.1,400.0
5724,500.5,518.4,421.9,450.5,360.0
5725,481.2,474.9,559.3,477.3,420.0
5726,530.6,571.3,448.3,496.9,480.0
5727,412.1,481.8,494.6,479.6,280.0
5728,400.3,608.8,524.0,400.7,340.0
5729,530.4,617.3,573.4,406.0,380.0
5730,437.6,482.9,361.3,514.7,460.0
5731,370.9,430.6,503.2,447.1,520.0
5732,616.9,645.3,564.9,710.1,780.0
5733,419.0,435.2,396.2,507.5,480.0
5734,381.0,528.4,366.6,469.2,320.0
5735,590.2,556.8,574.0,706.6,440.0
5736,387.3,533.6,470.1,509.0,300.0
5737,539.7,585.1,552.4,605.6,660.0
5738,612.0,642.7,608.4,780.9,520.0
5739,657.1,633.5,599.4,745.1,640.0
5740,443.2,576.6,438.3,584.9,460.0
5741,412.9,565.2,462.9,464.2,280.0
5742,436.6,483.4,421.4,501.5,400.0
5743,495.5,603.8,544.9,593.3,520.0
5744,466.9,582.7,476.8,390.3,580.0
5745,420.2,431.1,508.7,603.4,600.0
5746,559.9,604.5,599.5,580.3,520.0
5747,627.9,640.9,610.1,724.6,480.0
5748,526.9,664.3,539.0,640.9,700.0
5749,372.6,586.6,496.3,496.8,520.0
5750,518.9,590.9,471.1,470.3,740.0
5751,495.2,549.4,520.3,455.9,440.0
5752,499.6,597.8,562.9,483.4,600.0
5753,513.7,711.5,643.7,568.6,840.0
5754,685.4,681.2,591.2,726.0,800.0
5755,543.3,622.4,520.2,635.8,520.0
5756,397.1,565.8,443.8,416.0,360.0
5757,414.6,470.5,429.5,473.9,400.0
5758,450.2,540.3,526.3,425.3,480.0
5759,407.1,487.1,489.3,533.1,440.0
5760,411.0,469.4,496.3,526.4,560.0
5761,462.7,597.4,535.1,479.4,480.0
5762,428.7,515.1,421.5,391.6,480.0
5763,532.2,612.2,558.5,538.4,340.0
5764,481.2,607.4,544.0,442.8,600.0
5765,551.9,629.3,578.0,547.5,560.0
5766,524.2,623.9,618.6,672.9,820.0
5767,555.2,611.2,536.6,492.6,560.0
5768,516.4,576.8,471.1,631.2,420.0
5769,419.3,568.2,521.6,578.1,360.0
5770,582.2,641.5,577.0,748.2,660.0
5771,516.7,672.7,642.5,478.2,660.0
5772,484.0,608.5,513.7,436.4,560.0
5773,595.1,486.2,705.0,491.1,420.0
5774,629.6,653.1,656.1,673.0,400.0
5775,448.9,581.7,486.8,480.9,320.0
5776,592.0,649.5,624.3,718.3,880.0
5777,522.2,602.7,520.1,501.5,360.0
5778,515.5,522.2,530.8,455.3,460.0
5779,421.0,514.8,413.8,492.4,500.0
5780,423.6,600.5,490.3,499.7,560.0
5781,459.9,500.3,487.4,414.5,340.0
5782,372.8,502.4,438.7,465.5,460.0
5783,533.2,634.2,552.2,448.8,820.0
5784,521.3,615.7,502.5,631.1,520.0
5785,532.8,510.4,393.3,375.4,560.0
5786,398.1,424.6,442.5,418.8,340.0
5787,514.4,613.5,536.9,681.0,600.0
5788,600.0,625.0,519.3,561.3,620.0
5789,517.7,435.0,456.4,438.2,300.0
5790,472.2,576.9,424.9,516.6,280.0
5791,638.2,662.2,649.4,643.4,820.0
5792,721.4,689.3,664.7,827.9,880.0
5793,457.1,500.0,463.1,374.0,320.0
5794,389.1,583.0,608.0,507.4,320.0
5795,533.6,542.3,524.3,639.0,400.0
5796,453.5,572.5,524.8,602.0,320.0
5797,430.1,465.1,467.1,479.7,460.0
5798,526.2,450.6,453.1,556.9,400.0
5799,369.9,585.4,504.6,478.4,300.0
5800,476.0,455.8,419.8,420.1,320.0
5801,501.1,521.1,478.8,527.3,480.0
5802,536.3,634.2,569.7,510.9,600.0
5803,580.3,634.0,600.8,682.2,740.0
5804,448.7,562.0,443.0,507.5,300.0
5805,620.0,721.6,633.7,705.3,800.0
5806,528.3,604.7,537.4,434.4,560.0
5807,604.2,636.7,583.8,510.8,820.0
5808,401.2,452.9,491.4,526.6,360.0
5809,414.6,515.3,489.3,448.0,540.0
5810,439.3,677.0,644.5,666.9,600.0
5811,522.1,420.8,367.1,467.2,240.0
5812,520.8,548.8,402.1,491.7,340.0
5813,601.8,411.6,553.7,515.2,860.0
5814,520.2,463.3,551.9,431.4,580.0
5815,612.0,486.4,553.4,502.6,660.0
5816,529.0,442.2,481.1,398.5,500.0
5817,648.7,728.8,623.9,625.9,520.0
5818,604.7,700.8,644.8,762.7,880.0
5819,620.2,666.0,630.4,601.2,780.0
5820,420.2,520.1,464.4,450.4,320.0
5821,419.2,463.9,413.9,443.3,360.0
5822,514.7,635.1,570.8,543.7,560.0
5823,451.8,586.1,457.4,440.6,440.0
5824,470.6,612.0,577.8,465.9,560.0
5825,394.6,420.4,571.5,445.6,360.0
5826,487.7,565.1,503.2,440.6,520.0
5827,463.7,600.5,486.6,392.0,260.0
5828,442.6,453.2,472.9,468.1,340.0
5829,531.5,565.3,566.3,489.6,660.0
5830,514.1,636.3,597.2,576.7,560.0
5831,494.7,610.0,520.1,556.1,540.0
5832,495.2,412.5,455.7,498.9,300.0
5833,431.2,524.2,443.9,459.3,500.0
5834,395.0,485.8,347.2,504.5,360.0
5835,497.8,421.0,500.2,553.7,460.0
5836,478.0,554.5,533.2,516.1,540.0
5837,505.3,548.7,486.5,611.1,660.0
5838,466.8,490.8,493.7,453.4,380.0
5839,576.9,665.4,600.9,634.3,880.0
5840,594.3,652.2,616.6,632.9,640.0
5841,555.3,559.9,526.3,382.8,580.0
5842,551.7,583.5,577.4,602.3,520.0
5843,472.2,549.5,471.0,496.0,560.0
5844,601.8,678.9,655.4,552.6,720.0
5845,468.2,497.1,525.7,569.3,600.0
5846,447.6,404.9,525.4,557.3,540.0
5847,381.4,659.6,607.6,527.9,580.0
5848,592.8,643.1,636.1,607.7,920.0
5849,580.4,588.5,579.0,627.9,860.0
5850,478.3,514.9,454.7,403.3,480.0
5851,492.3,630.3,548.6,540.0,560.0
5852,521.5,603.3,439.4,424.0,580.0
5853,560.1,628.4,590.0,516.4,620.0
5854,427.1,431.8,457.3,531.7,220.0
5855,592.7,636.7,534.8,690.3,780.0
5856,565.0,620.1,626.6,519.1,820.0
